-0.950664	0.000739056	999.046	0.00366325	498.27	864.778	
-0.950478	0.000696316	999.046	0.00383256	498.193	864.773	
-0.950289	0.000646554	999.046	0.0040039	498.114	864.768	
-0.950097	0.000589534	999.046	0.00417711	498.033	864.765	
-0.949902	0.000525029	999.046	0.00435202	497.948	864.762	
-0.949705	0.000452821	999.046	0.00452849	497.862	864.761	
-0.949506	0.000372702	999.046	0.00470635	497.772	864.761	
-0.949305	0.000284478	999.046	0.00488545	497.68	864.762	
-0.949102	0.000187965	999.046	0.00506564	497.586	864.765	
-0.948899	8.29894e-05	999.046	0.00524677	497.489	864.768	
-0.948695	-3.06069e-05	999.047	0.00542869	497.39	864.773	
-0.94849	-0.000152971	999.047	0.00561126	497.288	864.78	
-0.948286	-0.000284236	999.047	0.00579434	497.184	864.788	
-0.948082	-0.000424522	999.047	0.00597781	497.077	864.797	
-0.947878	-0.000573934	999.047	0.00616152	496.968	864.808	
-0.947676	-0.000732564	999.047	0.00634535	496.856	864.821	
-0.947475	-0.000900488	999.047	0.0065292	496.743	864.835	
-0.947276	-0.00107777	999.047	0.00671293	496.627	864.851	
-0.947079	-0.00126445	999.047	0.00689646	496.508	864.868	
-0.946885	-0.00146056	999.047	0.00707967	496.388	864.887	
-0.946693	-0.00166612	999.047	0.00726248	496.265	864.908	
-0.946505	-0.00188113	999.047	0.00744479	496.14	864.93	
-0.946322	-0.00210556	999.047	0.00762654	496.013	864.954	
-0.946142	-0.00233939	999.047	0.00780765	495.884	864.98	
-0.945967	-0.00258257	999.047	0.00798805	495.754	865.008	
-0.945797	-0.00283502	999.047	0.0081677	495.621	865.037	
-0.945632	-0.00309666	999.047	0.00834654	495.486	865.068	
-0.945474	-0.0033674	999.047	0.00852454	495.35	865.101	
-0.945321	-0.00364711	999.047	0.00870167	495.211	865.136	
-0.945176	-0.00393566	999.047	0.00887792	495.071	865.173	
-0.945038	-0.0042329	999.047	0.00905326	494.93	865.212	
-0.944907	-0.00453866	999.047	0.00922771	494.786	865.252	
-0.944784	-0.00485276	999.047	0.00940126	494.642	865.294	
-0.944669	-0.00517499	999.047	0.00957394	494.495	865.338	
-0.944563	-0.00550513	999.047	0.00974578	494.348	865.384	
-0.944466	-0.00584295	999.047	0.00991681	494.199	865.432	
-0.944379	-0.0061882	999.047	0.0100871	494.049	865.482	
-0.944302	-0.00654061	999.047	0.0102566	493.898	865.533	
-0.944235	-0.00689989	999.047	0.0104256	493.745	865.587	
-0.944178	-0.00726574	999.047	0.0105939	493.592	865.642	
-0.944132	-0.00763785	999.047	0.0107618	493.437	865.699	
-0.944098	-0.00801589	999.047	0.0109293	493.282	865.758	
-0.944075	-0.0083995	999.047	0.0110966	493.126	865.818	
-0.944064	-0.00878834	999.047	0.0112637	492.969	865.881	
-0.944065	-0.00918201	999.047	0.0114308	492.812	865.945	
-0.944079	-0.00958014	999.047	0.0115979	492.654	866.011	
-0.944106	-0.00998232	999.047	0.0117654	492.495	866.078	
-0.944146	-0.0103881	999.047	0.0119332	492.336	866.147	
-0.944199	-0.0107972	999.047	0.0121016	492.177	866.218	
-0.944265	-0.0112089	999.046	0.0122707	492.017	866.291	
-0.944345	-0.011623	999.046	0.0124408	491.858	866.365	
-0.94444	-0.012039	999.046	0.012612	491.698	866.441	
-0.944548	-0.0124562	999.046	0.0127844	491.538	866.518	
-0.944671	-0.0128744	999.046	0.0129584	491.378	866.597	
-0.944809	-0.013293	999.046	0.0131341	491.219	866.678	
-0.944961	-0.0137114	999.045	0.0133117	491.06	866.759	
-0.945128	-0.0141292	999.045	0.0134916	490.901	866.843	
-0.945309	-0.0145459	999.045	0.0136738	490.742	866.927	
-0.945506	-0.0149608	999.045	0.0138586	490.584	867.013	
-0.945718	-0.0153736	999.045	0.0140464	490.426	867.101	
-0.945945	-0.0157836	999.044	0.0142372	490.27	867.189	
-0.946187	-0.0161902	999.044	0.0144315	490.113	867.279	
-0.946445	-0.016593	999.044	0.0146295	489.958	867.37	
-0.946717	-0.0169914	999.044	0.0148313	489.803	867.462	
-0.947005	-0.0173848	999.043	0.0150374	489.65	867.555	
-0.947307	-0.0177726	999.043	0.0152479	489.497	867.649	
-0.947625	-0.0181543	999.043	0.0154632	489.346	867.744	
-0.947958	-0.0185294	999.043	0.0156835	489.196	867.84	
-0.948305	-0.0188972	999.042	0.0159091	489.047	867.937	
-0.948668	-0.0192572	999.042	0.0161403	488.899	868.035	
-0.949044	-0.0196088	999.042	0.0163774	488.753	868.134	
-0.949436	-0.0199515	999.041	0.0166207	488.608	868.233	
-0.949841	-0.0202847	999.041	0.0168704	488.465	868.333	
-0.95026	-0.0206078	999.04	0.0171268	488.323	868.433	
-0.950694	-0.0209203	999.04	0.0173903	488.183	868.534	
-0.95114	-0.0212217	999.04	0.0176612	488.045	868.636	
-0.9516	-0.0215114	999.039	0.0179396	487.908	868.738	
-0.952073	-0.0217888	999.039	0.0182259	487.774	868.841	
-0.952558	-0.0220535	999.038	0.0185203	487.641	868.943	
-0.953056	-0.0223049	999.038	0.0188232	487.51	869.047	
-0.953565	-0.0225425	999.038	0.0191348	487.381	869.15	
-0.954086	-0.0227658	999.037	0.0194554	487.254	869.253	
-0.954618	-0.0229743	999.037	0.0197853	487.13	869.357	
-0.955161	-0.0231675	999.036	0.0201246	487.007	869.461	
-0.955714	-0.023345	999.036	0.0204737	486.887	869.564	
-0.956277	-0.0235063	999.035	0.0208328	486.769	869.668	
-0.956849	-0.023651	999.035	0.0212021	486.654	869.771	
-0.95743	-0.0237786	999.034	0.0215819	486.54	869.874	
-0.95802	-0.0238887	999.034	0.0219724	486.429	869.977	
-0.958617	-0.0239809	999.033	0.0223738	486.321	870.08	
-0.959221	-0.0240549	999.033	0.0227864	486.215	870.183	
-0.959832	-0.0241103	999.032	0.0232102	486.111	870.284	
-0.96045	-0.0241466	999.032	0.0236456	486.01	870.386	
-0.961073	-0.0241637	999.031	0.0240926	485.912	870.487	
-0.9617	-0.0241612	999.031	0.0245515	485.816	870.587	
-0.962332	-0.0241387	999.03	0.0250224	485.722	870.687	
-0.962968	-0.024096	999.03	0.0255055	485.632	870.786	
-0.963607	-0.024033	999.029	0.0260008	485.543	870.884	
-0.964248	-0.0239492	999.029	0.0265086	485.458	870.982	
-0.96489	-0.0238446	999.028	0.0270288	485.375	871.078	
-0.965534	-0.0237189	999.028	0.0275617	485.295	871.174	
-0.966178	-0.0235719	999.027	0.0281072	485.217	871.269	
-0.966822	-0.0234036	999.027	0.0286655	485.142	871.363	
-0.967464	-0.0232138	999.026	0.0292366	485.07	871.455	
-0.968105	-0.0230024	999.026	0.0298206	485	871.547	
-0.968743	-0.0227694	999.025	0.0304174	484.933	871.638	
-0.969378	-0.0225146	999.025	0.0310271	484.869	871.727	
-0.970009	-0.0222382	999.024	0.0316496	484.807	871.815	
-0.970635	-0.0219399	999.024	0.032285	484.748	871.902	
-0.971256	-0.02162	999.023	0.0329331	484.692	871.987	
-0.97187	-0.0212785	999.023	0.033594	484.638	872.071	
-0.972477	-0.0209154	999.022	0.0342676	484.587	872.154	
-0.973077	-0.0205308	999.022	0.0349537	484.538	872.235	
-0.973668	-0.0201249	999.022	0.0356523	484.492	872.315	
-0.97425	-0.0196978	999.021	0.0363632	484.448	872.393	
-0.974822	-0.0192497	999.021	0.0370864	484.407	872.47	
-0.975383	-0.0187809	999.02	0.0378216	484.368	872.545	
-0.975932	-0.0182915	999.02	0.0385686	484.332	872.618	
-0.97647	-0.0177818	999.019	0.0393274	484.298	872.69	
-0.976994	-0.0172522	999.019	0.0400975	484.266	872.76	
-0.977504	-0.0167029	999.019	0.040879	484.237	872.829	
-0.978001	-0.0161342	999.018	0.0416714	484.21	872.896	
-0.978482	-0.0155466	999.018	0.0424745	484.185	872.961	
-0.978947	-0.0149404	999.018	0.0432881	484.163	873.024	
-0.979396	-0.0143161	999.017	0.0441119	484.142	873.085	
-0.979827	-0.013674	999.017	0.0449455	484.124	873.145	
-0.980241	-0.0130147	999.017	0.0457886	484.107	873.203	
-0.980636	-0.0123387	999.016	0.0466409	484.093	873.259	
-0.981011	-0.0116465	999.016	0.047502	484.08	873.313	
-0.981367	-0.0109385	999.016	0.0483715	484.069	873.365	
-0.981703	-0.0102155	999.016	0.049249	484.06	873.416	
-0.982017	-0.00947791	999.015	0.0501341	484.053	873.464	
-0.98231	-0.00872642	999.015	0.0510265	484.047	873.511	
-0.982581	-0.00796166	999.015	0.0519255	484.043	873.556	
-0.982829	-0.00718427	999.015	0.0528309	484.041	873.599	
-0.983054	-0.00639494	999.015	0.0537421	484.04	873.64	
-0.983255	-0.00559437	999.015	0.0546586	484.04	873.679	
-0.983431	-0.00478327	999.015	0.0555799	484.042	873.716	
-0.983583	-0.00396238	999.015	0.0565056	484.045	873.751	
-0.98371	-0.00313246	999.014	0.0574351	484.049	873.785	
-0.983811	-0.00229429	999.014	0.0583678	484.054	873.816	
-0.983887	-0.00144865	999.014	0.0593032	484.061	873.846	
-0.983936	-0.000596362	999.014	0.0602408	484.068	873.874	
-0.983958	0.000261757	999.015	0.06118	484.076	873.9	
-0.983953	0.00112487	999.015	0.0621201	484.085	873.924	
-0.983921	0.00199211	999.015	0.0630607	484.095	873.947	
-0.983861	0.00286262	999.015	0.064001	484.105	873.967	
-0.983774	0.00373552	999.015	0.0649406	484.116	873.986	
-0.983659	0.00460992	999.015	0.0658787	484.127	874.003	
-0.983515	0.00548491	999.015	0.0668147	484.139	874.019	
-0.983343	0.00635958	999.015	0.0677481	484.151	874.032	
-0.983143	0.00723301	999.016	0.0686782	484.163	874.045	
-0.982914	0.00810428	999.016	0.0696042	484.176	874.055	
-0.982657	0.00897244	999.016	0.0705257	484.188	874.064	
-0.98237	0.00983656	999.017	0.0714419	484.201	874.071	
-0.982056	0.0106957	999.017	0.0723523	484.213	874.077	
-0.981712	0.0115489	999.017	0.073256	484.225	874.081	
-0.98134	0.0123952	999.018	0.0741525	484.237	874.084	
-0.98094	0.0132336	999.018	0.0750411	484.249	874.085	
-0.980512	0.0140632	999.018	0.0759211	484.261	874.085	
-0.980055	0.0148831	999.019	0.076792	484.271	874.084	
-0.97957	0.0156923	999.019	0.0776529	484.282	874.081	
-0.979058	0.0164898	999.02	0.0785034	484.291	874.077	
-0.978518	0.0172747	999.02	0.0793427	484.3	874.072	
-0.977951	0.018046	999.021	0.0801701	484.308	874.066	
-0.977357	0.0188029	999.021	0.0809851	484.316	874.058	
-0.976736	0.0195443	999.022	0.081787	484.322	874.05	
-0.976089	0.0202694	999.023	0.0825751	484.327	874.04	
-0.975417	0.0209772	999.023	0.0833489	484.332	874.029	
-0.97472	0.0216669	999.024	0.0841077	484.335	874.018	
-0.973997	0.0223375	999.024	0.0848509	484.337	874.006	
-0.973251	0.0229882	999.025	0.0855779	484.337	873.992	
-0.97248	0.0236181	999.026	0.0862882	484.337	873.978	
-0.971687	0.0242263	999.027	0.086981	484.334	873.964	
-0.970871	0.0248121	999.027	0.087656	484.331	873.948	
-0.970033	0.0253746	999.028	0.0883125	484.325	873.932	
-0.969173	0.0259129	999.029	0.08895	484.318	873.915	
-0.968294	0.0264264	999.03	0.0895679	484.31	873.898	
-0.967394	0.0269143	999.03	0.0901658	484.3	873.881	
-0.966475	0.0273757	999.031	0.0907431	484.287	873.863	
-0.965538	0.0278101	999.032	0.0912995	484.274	873.845	
-0.964584	0.0282166	999.033	0.0918343	484.258	873.826	
-0.963612	0.0285947	999.034	0.0923472	484.24	873.807	
-0.962625	0.0289436	999.035	0.0928377	484.22	873.788	
-0.961623	0.0292628	999.036	0.0933055	484.198	873.769	
-0.960607	0.0295516	999.036	0.0937502	484.174	873.75	
-0.959578	0.0298095	999.037	0.0941713	484.148	873.731	
-0.958536	0.030036	999.038	0.0945686	484.12	873.712	
-0.957484	0.0302304	999.039	0.0949418	484.09	873.693	
-0.956421	0.0303925	999.04	0.0952904	484.057	873.674	
-0.955348	0.0305216	999.041	0.0956143	484.022	873.656	
-0.954268	0.0306174	999.042	0.0959132	483.985	873.637	
-0.95318	0.0306794	999.043	0.0961869	483.945	873.62	
-0.952086	0.0307074	999.044	0.0964351	483.903	873.602	
-0.950987	0.030701	999.045	0.0966578	483.859	873.585	
-0.949885	0.0306599	999.046	0.0968547	483.812	873.569	
-0.948779	0.0305838	999.047	0.0970257	483.763	873.553	
-0.947671	0.0304726	999.048	0.0971707	483.711	873.537	
-0.946563	0.0303261	999.049	0.0972897	483.657	873.523	
-0.945456	0.030144	999.05	0.0973825	483.601	873.509	
-0.94435	0.0299263	999.051	0.0974493	483.542	873.496	
-0.943246	0.0296729	999.052	0.0974899	483.48	873.483	
-0.942147	0.0293839	999.053	0.0975045	483.416	873.472	
-0.941053	0.029059	999.053	0.097493	483.35	873.462	
-0.939965	0.0286985	999.054	0.0974557	483.281	873.452	
-0.938884	0.0283024	999.055	0.0973926	483.209	873.444	
-0.937812	0.0278708	999.056	0.0973038	483.135	873.436	
-0.93675	0.0274038	999.057	0.0971896	483.059	873.43	
-0.935699	0.0269016	999.058	0.0970502	482.98	873.425	
-0.93466	0.0263646	999.059	0.0968858	482.899	873.421	
-0.933634	0.0257928	999.06	0.0966966	482.815	873.418	
-0.932622	0.0251867	999.061	0.0964831	482.729	873.417	
-0.931626	0.0245466	999.061	0.0962454	482.64	873.417	
-0.930647	0.0238728	999.062	0.0959841	482.549	873.418	
-0.929686	0.0231658	999.063	0.0956993	482.456	873.421	
-0.928743	0.0224261	999.064	0.0953917	482.36	873.425	
-0.927821	0.0216541	999.065	0.0950615	482.263	873.43	
-0.92692	0.0208504	999.065	0.0947094	482.162	873.437	
-0.926041	0.0200156	999.066	0.0943358	482.06	873.446	
-0.925185	0.0191502	999.067	0.0939411	481.956	873.456	
-0.924354	0.0182549	999.067	0.0935261	481.849	873.468	
-0.923548	0.0173304	999.068	0.0930913	481.74	873.481	
-0.922769	0.0163774	999.069	0.0926372	481.63	873.496	
-0.922017	0.0153966	999.069	0.0921645	481.517	873.512	
-0.921293	0.0143889	999.07	0.0916739	481.402	873.531	
-0.920599	0.0133551	999.07	0.0911662	481.286	873.551	
-0.919935	0.012296	999.071	0.0906419	481.167	873.572	
-0.919302	0.0112125	999.071	0.0901018	481.047	873.596	
-0.918702	0.0101055	999.072	0.0895468	480.925	873.621	
-0.918134	0.00897604	999.072	0.0889775	480.802	873.647	
-0.9176	0.00782502	999.073	0.0883949	480.676	873.676	
-0.917101	0.00665347	999.073	0.0877996	480.55	873.706	
-0.916637	0.00546243	999.073	0.0871927	480.421	873.739	
-0.916209	0.00425297	999.074	0.086575	480.292	873.772	
-0.915817	0.00302619	999.074	0.0859473	480.161	873.808	
-0.915463	0.00178321	999.074	0.0853106	480.028	873.845	
-0.915148	0.000525163	999.074	0.0846658	479.895	873.885	
-0.914871	-0.000746767	999.075	0.0840139	479.76	873.926	
-0.914633	-0.00203139	999.075	0.0833558	479.624	873.968	
-0.914434	-0.0033275	999.075	0.0826925	479.487	874.013	
-0.914276	-0.00463386	999.075	0.082025	479.35	874.059	
-0.914159	-0.00594921	999.075	0.0813544	479.211	874.107	
-0.914083	-0.00727229	999.075	0.0806817	479.072	874.157	
-0.914048	-0.0086018	999.075	0.0800078	478.931	874.208	
-0.914055	-0.00993644	999.075	0.0793338	478.791	874.262	
-0.914104	-0.0112749	999.075	0.0786609	478.65	874.316	
-0.914196	-0.0126158	999.075	0.0779901	478.508	874.373	
-0.914329	-0.0139579	999.074	0.0773223	478.366	874.431	
-0.914506	-0.0152998	999.074	0.0766588	478.223	874.491	
-0.914725	-0.01664	999.074	0.0760007	478.081	874.552	
-0.914988	-0.0179774	999.073	0.0753489	477.938	874.615	
-0.915293	-0.0193104	999.073	0.0747046	477.795	874.68	
-0.915641	-0.0206377	999.073	0.074069	477.652	874.746	
-0.916032	-0.0219579	999.072	0.073443	477.51	874.813	
-0.916465	-0.0232696	999.072	0.0728279	477.367	874.882	
-0.916942	-0.0245715	999.071	0.0722246	477.225	874.953	
-0.91746	-0.0258621	999.071	0.0716344	477.083	875.024	
-0.918021	-0.0271401	999.07	0.0710582	476.941	875.098	
-0.918624	-0.028404	999.07	0.0704973	476.8	875.172	
-0.919268	-0.0296526	999.069	0.0699525	476.66	875.248	
-0.919953	-0.0308844	999.068	0.0694252	476.52	875.325	
-0.920679	-0.0320981	999.067	0.0689162	476.381	875.403	
-0.921446	-0.0332923	999.067	0.0684267	476.243	875.482	
-0.922252	-0.0344658	999.066	0.0679577	476.106	875.563	
-0.923097	-0.0356171	999.065	0.0675103	475.97	875.644	
-0.923981	-0.0367449	999.064	0.0670854	475.835	875.727	
-0.924903	-0.0378481	999.063	0.0666841	475.701	875.81	
-0.925863	-0.0389252	999.062	0.0663074	475.568	875.895	
-0.926858	-0.039975	999.061	0.0659563	475.437	875.98	
-0.92789	-0.0409964	999.06	0.0656316	475.306	876.067	
-0.928957	-0.041988	999.059	0.0653344	475.178	876.153	
-0.930058	-0.0429487	999.058	0.0650656	475.051	876.241	
-0.931192	-0.0438773	999.057	0.064826	474.925	876.33	
-0.932358	-0.0447726	999.056	0.0646166	474.801	876.419	
-0.933556	-0.0456336	999.055	0.0644382	474.679	876.508	
-0.934784	-0.0464592	999.054	0.0642916	474.558	876.598	
-0.936041	-0.0472482	999.053	0.0641777	474.44	876.689	
-0.937327	-0.0479997	999.051	0.0640972	474.323	876.78	
-0.93864	-0.0487127	999.05	0.0640508	474.208	876.871	
-0.939978	-0.0493862	999.049	0.0640394	474.096	876.963	
-0.941342	-0.0500192	999.048	0.0640635	473.985	877.055	
-0.942729	-0.050611	999.046	0.0641239	473.877	877.147	
-0.944138	-0.0511606	999.045	0.0642211	473.77	877.239	
-0.945568	-0.0516671	999.044	0.0643558	473.666	877.331	
-0.947018	-0.05213	999.042	0.0645286	473.564	877.424	
-0.948486	-0.0525483	999.041	0.06474	473.465	877.516	
-0.949971	-0.0529214	999.039	0.0649904	473.368	877.608	
-0.951472	-0.0532487	999.038	0.0652804	473.273	877.7	
-0.952987	-0.0535295	999.037	0.0656103	473.181	877.792	
-0.954514	-0.0537633	999.035	0.0659806	473.091	877.883	
-0.956053	-0.0539495	999.034	0.0663916	473.004	877.975	
-0.957601	-0.0540877	999.032	0.0668436	472.92	878.065	
-0.959158	-0.0541774	999.031	0.067337	472.838	878.156	
-0.960722	-0.0542182	999.029	0.0678718	472.758	878.246	
-0.962291	-0.0542099	999.028	0.0684484	472.681	878.335	
-0.963863	-0.0541522	999.026	0.0690669	472.607	878.424	
-0.965437	-0.0540447	999.025	0.0697275	472.536	878.512	
-0.967012	-0.0538873	999.024	0.0704301	472.467	878.599	
-0.968586	-0.0536799	999.022	0.0711748	472.401	878.686	
-0.970158	-0.0534224	999.021	0.0719616	472.338	878.772	
-0.971724	-0.0531147	999.019	0.0727905	472.277	878.856	
-0.973286	-0.0527569	999.018	0.0736614	472.22	878.94	
-0.974839	-0.052349	999.016	0.0745741	472.165	879.023	
-0.976384	-0.0518911	999.015	0.0755284	472.113	879.105	
-0.977918	-0.0513835	999.014	0.0765242	472.063	879.186	
-0.979439	-0.0508263	999.012	0.0775612	472.016	879.266	
-0.980947	-0.0502198	999.011	0.078639	471.973	879.345	
-0.982439	-0.0495643	999.009	0.0797574	471.931	879.422	
-0.983914	-0.0488602	999.008	0.0809159	471.893	879.498	
-0.985371	-0.048108	999.007	0.0821141	471.857	879.573	
-0.986807	-0.0473081	999.005	0.0833515	471.824	879.647	
-0.988221	-0.046461	999.004	0.0846276	471.794	879.719	
-0.989612	-0.0455673	999.003	0.0859419	471.766	879.79	
-0.990978	-0.0446278	999.002	0.0872937	471.741	879.859	
-0.992318	-0.0436429	999	0.0886824	471.719	879.927	
-0.993629	-0.0426136	998.999	0.0901073	471.699	879.993	
-0.994912	-0.0415405	998.998	0.0915677	471.682	880.058	
-0.996163	-0.0404245	998.997	0.0930628	471.668	880.121	
-0.997383	-0.0392665	998.996	0.0945918	471.655	880.183	
-0.998568	-0.0380674	998.995	0.096154	471.646	880.243	
-0.999719	-0.0368282	998.994	0.0977483	471.639	880.301	
-1.00083	-0.0355499	998.993	0.0993739	471.634	880.357	
-1.00191	-0.0342336	998.992	0.10103	471.631	880.412	
-1.00295	-0.0328804	998.991	0.102715	471.631	880.465	
-1.00394	-0.0314915	998.99	0.104429	471.633	880.516	
-1.0049	-0.0300679	998.989	0.106169	471.637	880.566	
-1.00581	-0.0286111	998.988	0.107936	471.644	880.613	
-1.00668	-0.0271222	998.988	0.109728	471.652	880.659	
-1.0075	-0.0256027	998.987	0.111544	471.663	880.703	
-1.00828	-0.0240537	998.986	0.113383	471.675	880.745	
-1.00901	-0.0224769	998.986	0.115243	471.69	880.785	
-1.0097	-0.0208735	998.985	0.117123	471.706	880.823	
-1.01033	-0.019245	998.984	0.119022	471.724	880.86	
-1.01091	-0.017593	998.984	0.120939	471.744	880.894	
-1.01145	-0.015919	998.983	0.122872	471.765	880.927	
-1.01193	-0.0142245	998.983	0.12482	471.789	880.958	
-1.01236	-0.0125112	998.983	0.126781	471.813	880.987	
-1.01273	-0.0107806	998.982	0.128755	471.839	881.013	
-1.01306	-0.00903443	998.982	0.13074	471.867	881.038	
-1.01333	-0.00727432	998.982	0.132734	471.896	881.062	
-1.01354	-0.00550198	998.982	0.134735	471.926	881.083	
-1.0137	-0.00371911	998.982	0.136744	471.957	881.102	
-1.0138	-0.00192746	998.982	0.138757	471.989	881.119	
-1.01384	-0.000128782	998.982	0.140773	472.022	881.135	
-1.01383	0.00167516	998.982	0.142792	472.057	881.149	
-1.01377	0.00348259	998.982	0.144811	472.092	881.161	
-1.01364	0.00529171	998.982	0.146828	472.128	881.171	
-1.01346	0.0071007	998.982	0.148843	472.164	881.179	
-1.01322	0.00890776	998.982	0.150854	472.202	881.186	
-1.01292	0.0107111	998.983	0.15286	472.239	881.19	
-1.01257	0.0125088	998.983	0.154857	472.278	881.193	
-1.01216	0.0142991	998.984	0.156847	472.316	881.195	
-1.01169	0.0160801	998.984	0.158825	472.355	881.194	
-1.01116	0.0178501	998.985	0.160792	472.394	881.192	
-1.01058	0.0196071	998.985	0.162745	472.433	881.189	
-1.00994	0.0213494	998.986	0.164684	472.473	881.183	
-1.00925	0.0230751	998.987	0.166606	472.512	881.177	
-1.0085	0.0247825	998.987	0.168509	472.551	881.168	
-1.00769	0.0264696	998.988	0.170394	472.59	881.158	
-1.00683	0.0281348	998.989	0.172257	472.629	881.147	
-1.00591	0.0297762	998.99	0.174097	472.667	881.134	
-1.00495	0.0313921	998.991	0.175914	472.705	881.12	
-1.00392	0.0329807	998.992	0.177705	472.742	881.105	
-1.00285	0.0345403	998.993	0.17947	472.779	881.088	
-1.00173	0.0360692	998.994	0.181206	472.815	881.07	
-1.00055	0.0375657	998.995	0.182912	472.851	881.051	
-0.999325	0.0390282	998.996	0.184587	472.885	881.031	
-0.998052	0.0404549	998.997	0.18623	472.919	881.009	
-0.996731	0.0418444	998.999	0.187839	472.952	880.987	
-0.995364	0.043195	999	0.189413	472.983	880.963	
-0.993952	0.0445052	999.001	0.190951	473.014	880.938	
-0.992495	0.0457735	999.003	0.192451	473.043	880.913	
-0.990996	0.0469983	999.004	0.193913	473.071	880.887	
-0.989456	0.0481784	999.005	0.195335	473.098	880.86	
-0.987875	0.0493122	999.007	0.196715	473.124	880.832	
-0.986256	0.0503984	999.008	0.198054	473.147	880.803	
-0.984599	0.0514357	999.01	0.199349	473.17	880.774	
-0.982906	0.0524227	999.012	0.2006	473.191	880.744	
-0.981179	0.0533584	999.013	0.201806	473.21	880.713	
-0.979419	0.0542415	999.015	0.202966	473.227	880.683	
-0.977628	0.0550708	999.017	0.204078	473.243	880.651	
-0.975808	0.0558453	999.018	0.205143	473.257	880.619	
-0.97396	0.056564	999.02	0.206159	473.269	880.587	
-0.972085	0.0572257	999.022	0.207126	473.279	880.555	
-0.970187	0.0578297	999.024	0.208042	473.288	880.522	
-0.968265	0.0583751	999.025	0.208907	473.294	880.49	
-0.966323	0.0588609	999.027	0.209721	473.298	880.457	
-0.964362	0.0592866	999.029	0.210483	473.3	880.424	
-0.962384	0.0596512	999.031	0.211193	473.3	880.391	
-0.960391	0.0599542	999.033	0.211849	473.298	880.358	
-0.958385	0.0601951	999.035	0.212452	473.293	880.326	
-0.956367	0.0603732	999.036	0.213	473.287	880.293	
-0.95434	0.0604881	999.038	0.213495	473.278	880.261	
-0.952306	0.0605393	999.04	0.213935	473.267	880.229	
-0.950266	0.0605266	999.042	0.214321	473.253	880.198	
-0.948223	0.0604497	999.044	0.214652	473.237	880.166	
-0.946179	0.0603083	999.046	0.214927	473.219	880.136	
-0.944135	0.0601023	999.048	0.215148	473.198	880.106	
-0.942095	0.0598315	999.05	0.215314	473.175	880.076	
-0.940059	0.0594961	999.051	0.215425	473.15	880.047	
-0.93803	0.0590959	999.053	0.215481	473.122	880.019	
-0.93601	0.0586311	999.055	0.215483	473.091	879.991	
-0.934001	0.0581019	999.057	0.215431	473.059	879.964	
-0.932005	0.0575085	999.059	0.215324	473.023	879.938	
-0.930024	0.0568512	999.061	0.215164	472.986	879.913	
-0.928061	0.0561304	999.062	0.21495	472.945	879.889	
-0.926116	0.0553466	999.064	0.214684	472.903	879.866	
-0.924193	0.0545001	999.066	0.214365	472.858	879.843	
